"stream_name","stream_abreviation","Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"Córrego Baixo","CB",2023-08-22,"16:10:00",7.36204372,28.48,10.59,1,0
"Córrego Baixo","CB",2023-08-22,"16:20:00",5.187867934,28.5,10.63,1,0
"Córrego Baixo","CB",2023-08-22,"16:30:00",5.337719967,28.52,10.66,1,0
"Córrego Baixo","CB",2023-08-22,"16:40:00",4.512258847,28.56,10.77,1,0
"Córrego Baixo","CB",2023-08-22,"16:50:00",4.888108398,28.58,10.94,1,0
"Córrego Baixo","CB",2023-08-22,"17:00:00",3.611560422,28.6,11.1,1,0
"Córrego Baixo","CB",2023-08-22,"17:10:00",2.935075359,28.6,11.17,1,0
"Córrego Baixo","CB",2023-08-22,"17:20:00",2.258214712,28.6,11.17,1,0
"Córrego Baixo","CB",2023-08-22,"17:30:00",1.882251704,28.6,11.15,1,0
"Córrego Baixo","CB",2023-08-22,"17:40:00",1.430663595,28.6,11.33,1,0
"Córrego Baixo","CB",2023-08-22,"17:50:00",1.129978355,28.6,11.34,1,0
"Córrego Baixo","CB",2023-08-22,"18:00:00",0.904066147,28.6,11.41,1,0
"Córrego Baixo","CB",2023-08-22,"18:10:00",0.602551736,28.6,11.52,1,0
"Córrego Baixo","CB",2023-08-22,"18:20:00",0.376542111,28.6,11.52,1,0
"Córrego Baixo","CB",2023-08-22,"18:30:00",0.150490755,28.58,11.51,1,0
"Córrego Baixo","CB",2023-08-22,"18:40:00",0,28.58,11.53,1,0
"Córrego Baixo","CB",2023-08-22,"18:50:00",0,28.56,11.62,1,0
"Córrego Baixo","CB",2023-08-22,"19:00:00",0,28.56,11.72,1,0
"Córrego Baixo","CB",2023-08-22,"19:10:00",0,28.54,11.75,1,0
"Córrego Baixo","CB",2023-08-22,"19:20:00",0,28.54,11.81,1,0
"Córrego Baixo","CB",2023-08-22,"19:30:00",0,28.52,11.9,1,0
"Córrego Baixo","CB",2023-08-22,"19:40:00",0,28.48,11.94,1,0
"Córrego Baixo","CB",2023-08-22,"19:50:00",0,28.46,11.97,1,0
"Córrego Baixo","CB",2023-08-22,"20:00:00",0,28.44,12.01,1,0
"Córrego Baixo","CB",2023-08-22,"20:10:00",0,28.4,12.13,1,0
"Córrego Baixo","CB",2023-08-22,"20:20:00",0,28.38,12.2,1,0
"Córrego Baixo","CB",2023-08-22,"20:30:00",0,28.34,12.23,1,0
"Córrego Baixo","CB",2023-08-22,"20:40:00",0,28.3,12.23,1,0
"Córrego Baixo","CB",2023-08-22,"20:50:00",0,28.28,12.24,1,0
"Córrego Baixo","CB",2023-08-22,"21:00:00",0,28.26,12.21,1,0
"Córrego Baixo","CB",2023-08-22,"21:10:00",0,28.22,12.24,1,0
"Córrego Baixo","CB",2023-08-22,"21:20:00",0,28.2,12.22,1,0
"Córrego Baixo","CB",2023-08-22,"21:30:00",0,28.18,12.22,1,0
"Córrego Baixo","CB",2023-08-22,"21:40:00",0,28.14,12.2,1,0
"Córrego Baixo","CB",2023-08-22,"21:50:00",0,28.14,12.26,1,0
"Córrego Baixo","CB",2023-08-22,"22:00:00",0,28.1,12.26,1,0
"Córrego Baixo","CB",2023-08-22,"22:10:00",0,28.08,12.22,1,0
"Córrego Baixo","CB",2023-08-22,"22:20:00",0,28.04,12.22,1,0
"Córrego Baixo","CB",2023-08-22,"22:30:00",0,28.02,12.23,1,0
"Córrego Baixo","CB",2023-08-22,"22:40:00",0,27.98,12.17,1,0
"Córrego Baixo","CB",2023-08-22,"22:50:00",0,27.96,12.14,1,0
"Córrego Baixo","CB",2023-08-22,"23:00:00",0,27.94,12.16,1,0
"Córrego Baixo","CB",2023-08-22,"23:10:00",0,27.9,12.1,1,0
"Córrego Baixo","CB",2023-08-22,"23:20:00",0,27.88,12.06,1,0
"Córrego Baixo","CB",2023-08-22,"23:30:00",0,27.86,12.06,1,0
"Córrego Baixo","CB",2023-08-22,"23:40:00",0,27.84,12.02,1,0
"Córrego Baixo","CB",2023-08-22,"23:50:00",0,27.82,11.96,1,0
"Córrego Baixo","CB",2023-08-23,"00:00:00",0,27.8,11.96,1,0
"Córrego Baixo","CB",2023-08-23,"00:10:00",0,27.78,11.88,1,0
"Córrego Baixo","CB",2023-08-23,"00:20:00",0,27.76,11.82,1,0
"Córrego Baixo","CB",2023-08-23,"00:30:00",0,27.76,11.69,1,0
"Córrego Baixo","CB",2023-08-23,"00:40:00",0,27.74,11.59,1,0
"Córrego Baixo","CB",2023-08-23,"00:50:00",0,27.74,11.48,1,0
"Córrego Baixo","CB",2023-08-23,"01:00:00",0,27.72,11.37,1,0
"Córrego Baixo","CB",2023-08-23,"01:10:00",0,27.7,11.24,1,0
"Córrego Baixo","CB",2023-08-23,"01:20:00",0,27.68,11.14,1,0
"Córrego Baixo","CB",2023-08-23,"01:30:00",0,27.68,10.98,1,0
"Córrego Baixo","CB",2023-08-23,"01:40:00",0,27.66,10.92,1,0
"Córrego Baixo","CB",2023-08-23,"01:50:00",0,27.64,10.79,1,0
"Córrego Baixo","CB",2023-08-23,"02:00:00",0,27.64,10.72,1,0
"Córrego Baixo","CB",2023-08-23,"02:10:00",0,27.62,10.65,1,0
"Córrego Baixo","CB",2023-08-23,"02:20:00",0,27.6,10.56,1,0
"Córrego Baixo","CB",2023-08-23,"02:30:00",0,27.6,10.45,1,0
"Córrego Baixo","CB",2023-08-23,"02:40:00",0,27.58,10.35,1,0
"Córrego Baixo","CB",2023-08-23,"02:50:00",0,27.56,10.28,1,0
"Córrego Baixo","CB",2023-08-23,"03:00:00",0,27.54,10.15,1,0
"Córrego Baixo","CB",2023-08-23,"03:10:00",0,27.52,10.05,1,0
"Córrego Baixo","CB",2023-08-23,"03:20:00",0,27.5,9.95,1,0
"Córrego Baixo","CB",2023-08-23,"03:30:00",0,27.48,9.77,1,0
"Córrego Baixo","CB",2023-08-23,"03:40:00",0,27.46,9.69,1,0
"Córrego Baixo","CB",2023-08-23,"03:50:00",0,27.46,9.64,1,0
"Córrego Baixo","CB",2023-08-23,"04:00:00",0,27.44,9.57,1,0
"Córrego Baixo","CB",2023-08-23,"04:10:00",0,27.42,9.48,1,0
"Córrego Baixo","CB",2023-08-23,"04:20:00",0,27.4,9.44,1,0
"Córrego Baixo","CB",2023-08-23,"04:30:00",0,27.4,9.37,1,0
"Córrego Baixo","CB",2023-08-23,"04:40:00",0,27.38,9.32,1,0
"Córrego Baixo","CB",2023-08-23,"04:50:00",0,27.36,9.26,1,0
"Córrego Baixo","CB",2023-08-23,"05:00:00",0,27.36,9.2,1,0
"Córrego Baixo","CB",2023-08-23,"05:10:00",0,27.34,9.2,1,0
"Córrego Baixo","CB",2023-08-23,"05:20:00",0,27.34,9.1,1,0
"Córrego Baixo","CB",2023-08-23,"05:30:00",0,27.32,9.06,1,0
"Córrego Baixo","CB",2023-08-23,"05:40:00",0,27.32,9.01,1,0
"Córrego Baixo","CB",2023-08-23,"05:50:00",0,27.3,8.94,1,0
"Córrego Baixo","CB",2023-08-23,"06:00:00",0,27.28,8.93,1,0
"Córrego Baixo","CB",2023-08-23,"06:10:00",0,27.28,8.88,1,0
"Córrego Baixo","CB",2023-08-23,"06:20:00",0,27.26,8.85,1,0
"Córrego Baixo","CB",2023-08-23,"06:30:00",0,27.26,8.8,1,0
"Córrego Baixo","CB",2023-08-23,"06:40:00",0,27.24,8.67,1,0
"Córrego Baixo","CB",2023-08-23,"06:50:00",0,27.22,8.64,1,0
"Córrego Baixo","CB",2023-08-23,"07:00:00",0.075597667,27.22,8.57,1,0
"Córrego Baixo","CB",2023-08-23,"07:10:00",0.376542111,27.2,8.49,1,0
"Córrego Baixo","CB",2023-08-23,"07:20:00",0.602551736,27.2,8.41,1,0
"Córrego Baixo","CB",2023-08-23,"07:30:00",0.904066147,27.18,8.34,1,0
"Córrego Baixo","CB",2023-08-23,"07:40:00",1.204806943,27.18,8.31,1,0
"Córrego Baixo","CB",2023-08-23,"07:50:00",1.506172918,27.16,8.31,1,0
"Córrego Baixo","CB",2023-08-23,"08:00:00",1.882251704,27.16,8.21,1,0
"Córrego Baixo","CB",2023-08-23,"08:10:00",2.333672886,27.14,8.1,1,0
"Córrego Baixo","CB",2023-08-23,"08:20:00",2.85965438,27.14,7.97,1,0
"Córrego Baixo","CB",2023-08-23,"08:30:00",3.611560422,27.14,7.9,1,0
"Córrego Baixo","CB",2023-08-23,"08:40:00",4.212332643,27.14,7.78,1,0
"Córrego Baixo","CB",2023-08-23,"08:50:00",4.888108398,27.12,7.76,1,0
"Córrego Baixo","CB",2023-08-23,"09:00:00",5.863101437,27.14,7.79,1,0
"Córrego Baixo","CB",2023-08-23,"09:10:00",6.837311595,27.14,7.74,1,0
"Córrego Baixo","CB",2023-08-23,"09:20:00",6.162620345,27.14,7.72,1,0
"Córrego Baixo","CB",2023-08-23,"09:30:00",6.537959355,27.14,7.7,1,0
"Córrego Baixo","CB",2023-08-23,"09:40:00",8.784078233,27.16,7.62,1,0
"Córrego Baixo","CB",2023-08-23,"09:50:00",6.912486118,27.16,7.62,1,0
"Córrego Baixo","CB",2023-08-23,"10:00:00",8.784078233,27.16,7.62,1,0
"Córrego Baixo","CB",2023-08-23,"10:10:00",9.606633343,27.18,7.59,1,0
"Córrego Baixo","CB",2023-08-23,"10:20:00",11.99608054,27.2,7.64,1,0
"Córrego Baixo","CB",2023-08-23,"10:30:00",17.35567984,27.22,7.7,1,0
"Córrego Baixo","CB",2023-08-23,"10:40:00",9.606633343,27.24,7.74,1,0
"Córrego Baixo","CB",2023-08-23,"10:50:00",9.606633343,27.26,7.78,1,0
"Córrego Baixo","CB",2023-08-23,"11:00:00",9.606633343,27.3,7.9,1,0
"Córrego Baixo","CB",2023-08-23,"11:10:00",11.39916354,27.32,7.96,1,0
"Córrego Baixo","CB",2023-08-23,"11:20:00",11.99608054,27.36,8.06,1,0
"Córrego Baixo","CB",2023-08-23,"11:30:00",10.20443994,27.4,8.18,1,0
"Córrego Baixo","CB",2023-08-23,"11:40:00",10.20443994,27.42,8.28,1,0
"Córrego Baixo","CB",2023-08-23,"11:50:00",14.38147502,27.46,8.32,1,0
"Córrego Baixo","CB",2023-08-23,"12:00:00",11.39916354,27.52,8.4,1,0
"Córrego Baixo","CB",2023-08-23,"12:10:00",12.59270102,27.56,8.52,1,0
"Córrego Baixo","CB",2023-08-23,"12:20:00",29.76843617,27.6,8.58,1,0
"Córrego Baixo","CB",2023-08-23,"12:30:00",37.97025554,27.64,8.68,1,0
"Córrego Baixo","CB",2023-08-23,"12:40:00",22.69125414,27.68,8.73,1,0
"Córrego Baixo","CB",2023-08-23,"12:50:00",16.76143194,27.74,8.8,1,0
"Córrego Baixo","CB",2023-08-23,"13:00:00",16.1668875,27.78,8.86,1,0
"Córrego Baixo","CB",2023-08-23,"13:10:00",44.9548904,27.84,8.99,1,0
"Córrego Baixo","CB",2023-08-23,"13:20:00",16.1668875,27.9,9.08,1,0
"Córrego Baixo","CB",2023-08-23,"13:30:00",15.57204654,27.96,9.16,1,0
"Córrego Baixo","CB",2023-08-23,"13:40:00",16.1668875,28.04,9.33,1,0
"Córrego Baixo","CB",2023-08-23,"13:50:00",19.13733337,28.1,9.36,1,0
"Córrego Baixo","CB",2023-08-23,"14:00:00",6.313048447,28.14,9.48,1,0
"Córrego Baixo","CB",2023-08-23,"14:10:00",33.29100845,28.18,9.56,1,0
"Córrego Baixo","CB",2023-08-23,"14:20:00",16.1668875,28.22,9.65,1,0
"Córrego Baixo","CB",2023-08-23,"14:30:00",9.082875085,28.28,9.73,1,0
"Córrego Baixo","CB",2023-08-23,"14:40:00",32.11755,28.32,9.87,1,0
"Córrego Baixo","CB",2023-08-23,"14:50:00",27.41389374,28.36,9.96,1,0
"Córrego Baixo","CB",2023-08-23,"15:00:00",35.63300422,28.42,10.05,1,0
"Córrego Baixo","CB",2023-08-23,"15:10:00",6.762828531,28.46,10.1,1,0
"Córrego Baixo","CB",2023-08-23,"15:20:00",20.32315974,28.5,10.1,1,0
"Córrego Baixo","CB",2023-08-23,"15:30:00",28.59210009,28.54,10.21,1,0
"Córrego Baixo","CB",2023-08-23,"15:40:00",15.57204654,28.56,10.22,1,0
"Córrego Baixo","CB",2023-08-23,"15:50:00",17.35567984,28.58,10.32,1,0
"Córrego Baixo","CB",2023-08-23,"16:00:00",8.784078233,28.62,10.36,1,0
"Córrego Baixo","CB",2023-08-23,"16:10:00",6.98695998,28.64,10.44,1,0
"Córrego Baixo","CB",2023-08-23,"16:20:00",5.4129875,28.66,10.55,1,0
"Córrego Baixo","CB",2023-08-23,"16:30:00",4.812808336,28.68,10.63,1,0
"Córrego Baixo","CB",2023-08-23,"16:40:00",3.160612112,28.7,10.74,1,0
"Córrego Baixo","CB",2023-08-23,"16:50:00",2.85965438,28.72,10.79,1,0
"Córrego Baixo","CB",2023-08-23,"17:00:00",3.010491673,28.72,10.83,1,0
"Córrego Baixo","CB",2023-08-23,"17:10:00",2.483876659,28.74,10.83,1,0
"Córrego Baixo","CB",2023-08-23,"17:20:00",2.032511033,28.74,10.9,1,0
"Córrego Baixo","CB",2023-08-23,"17:30:00",1.882251704,28.74,11.07,1,0
"Córrego Baixo","CB",2023-08-23,"17:40:00",1.430663595,28.74,11.18,1,0
"Córrego Baixo","CB",2023-08-23,"17:50:00",1.204806943,28.74,11.24,1,0
"Córrego Baixo","CB",2023-08-23,"18:00:00",0.904066147,28.72,11.31,1,0
"Córrego Baixo","CB",2023-08-23,"18:10:00",0.678112208,28.72,11.38,1,0
"Córrego Baixo","CB",2023-08-23,"18:20:00",0.452116537,28.72,11.41,1,0
"Córrego Baixo","CB",2023-08-23,"18:30:00",0.150490755,28.72,11.38,1,0
"Córrego Baixo","CB",2023-08-23,"18:40:00",0,28.7,11.46,1,0
"Córrego Baixo","CB",2023-08-23,"18:50:00",0,28.68,11.51,1,0
"Córrego Baixo","CB",2023-08-23,"19:00:00",0,28.68,11.6,1,0
"Córrego Baixo","CB",2023-08-23,"19:10:00",0,28.66,11.55,1,0
"Córrego Baixo","CB",2023-08-23,"19:20:00",0,28.66,11.62,1,0
"Córrego Baixo","CB",2023-08-23,"19:30:00",0,28.64,11.58,1,0
"Córrego Baixo","CB",2023-08-23,"19:40:00",0,28.62,11.53,1,0
"Córrego Baixo","CB",2023-08-23,"19:50:00",0,28.58,11.54,1,0
"Córrego Baixo","CB",2023-08-23,"20:00:00",0,28.56,11.54,1,0
"Córrego Baixo","CB",2023-08-23,"20:10:00",0,28.54,11.6,1,0
"Córrego Baixo","CB",2023-08-23,"20:20:00",0,28.52,11.71,1,0
"Córrego Baixo","CB",2023-08-23,"20:30:00",0,28.48,11.71,1,0
"Córrego Baixo","CB",2023-08-23,"20:40:00",0,28.46,11.73,1,0
"Córrego Baixo","CB",2023-08-23,"20:50:00",0,28.44,11.75,1,0
"Córrego Baixo","CB",2023-08-23,"21:00:00",0,28.4,11.72,1,0
"Córrego Baixo","CB",2023-08-23,"21:10:00",0,28.38,11.73,1,0
"Córrego Baixo","CB",2023-08-23,"21:20:00",0,28.34,11.66,1,0
"Córrego Baixo","CB",2023-08-23,"21:30:00",0,28.32,11.62,1,0
"Córrego Baixo","CB",2023-08-23,"21:40:00",0,28.28,11.6,1,0
"Córrego Baixo","CB",2023-08-23,"21:50:00",0,28.26,11.59,1,0
"Córrego Baixo","CB",2023-08-23,"22:00:00",0,28.24,11.49,1,0
"Córrego Baixo","CB",2023-08-23,"22:10:00",0,28.2,11.45,1,0
"Córrego Baixo","CB",2023-08-23,"22:20:00",0,28.18,11.41,1,0
"Córrego Baixo","CB",2023-08-23,"22:30:00",0,28.14,11.27,1,0
"Córrego Baixo","CB",2023-08-23,"22:40:00",0,28.12,11.24,1,0
"Córrego Baixo","CB",2023-08-23,"22:50:00",0,28.08,11.19,1,0
"Córrego Baixo","CB",2023-08-23,"23:00:00",0,28.06,11.13,1,0
"Córrego Baixo","CB",2023-08-23,"23:10:00",0,28.04,11.07,1,0
"Córrego Baixo","CB",2023-08-23,"23:20:00",0,28,11.04,1,0
"Córrego Baixo","CB",2023-08-23,"23:30:00",0,27.98,10.98,1,0
"Córrego Baixo","CB",2023-08-23,"23:40:00",0,27.94,10.96,1,0
"Córrego Baixo","CB",2023-08-23,"23:50:00",0,27.92,10.92,1,0
"Córrego Baixo","CB",2023-08-24,"00:00:00",0,27.88,10.87,1,0
"Córrego Baixo","CB",2023-08-24,"00:10:00",0,27.86,10.79,1,0
"Córrego Baixo","CB",2023-08-24,"00:20:00",0,27.84,10.74,1,0
"Córrego Baixo","CB",2023-08-24,"00:30:00",0,27.82,10.66,1,0
"Córrego Baixo","CB",2023-08-24,"00:40:00",0,27.8,10.63,1,0
"Córrego Baixo","CB",2023-08-24,"00:50:00",0,27.78,10.57,1,0
"Córrego Baixo","CB",2023-08-24,"01:00:00",0,27.76,10.52,1,0
"Córrego Baixo","CB",2023-08-24,"01:10:00",0,27.74,10.42,1,0
"Córrego Baixo","CB",2023-08-24,"01:20:00",0,27.72,10.33,1,0
"Córrego Baixo","CB",2023-08-24,"01:30:00",0,27.7,10.31,1,0
"Córrego Baixo","CB",2023-08-24,"01:40:00",0,27.68,10.24,1,0
"Córrego Baixo","CB",2023-08-24,"01:50:00",0,27.66,10.21,1,0
"Córrego Baixo","CB",2023-08-24,"02:00:00",0,27.64,10.15,1,0
"Córrego Baixo","CB",2023-08-24,"02:10:00",0,27.62,10.08,1,0
"Córrego Baixo","CB",2023-08-24,"02:20:00",0,27.62,9.98,1,0
"Córrego Baixo","CB",2023-08-24,"02:30:00",0,27.58,9.92,1,0
"Córrego Baixo","CB",2023-08-24,"02:40:00",0,27.58,9.91,1,0
"Córrego Baixo","CB",2023-08-24,"02:50:00",0,27.56,9.76,1,0
"Córrego Baixo","CB",2023-08-24,"03:00:00",0,27.54,9.68,1,0
"Córrego Baixo","CB",2023-08-24,"03:10:00",0,27.52,9.62,1,0
"Córrego Baixo","CB",2023-08-24,"03:20:00",0,27.52,9.57,1,0
"Córrego Baixo","CB",2023-08-24,"03:30:00",0,27.5,9.51,1,0
"Córrego Baixo","CB",2023-08-24,"03:40:00",0,27.48,9.46,1,0
"Córrego Baixo","CB",2023-08-24,"03:50:00",0,27.48,9.41,1,0
"Córrego Baixo","CB",2023-08-24,"04:00:00",0,27.46,9.34,1,0
"Córrego Baixo","CB",2023-08-24,"04:10:00",0,27.44,9.34,1,0
"Córrego Baixo","CB",2023-08-24,"04:20:00",0,27.44,9.29,1,0
"Córrego Baixo","CB",2023-08-24,"04:30:00",0,27.44,9.28,1,0
"Córrego Baixo","CB",2023-08-24,"04:40:00",0,27.42,9.28,1,0
"Córrego Baixo","CB",2023-08-24,"04:50:00",0,27.4,9.26,1,0
"Córrego Baixo","CB",2023-08-24,"05:00:00",0,27.4,9.22,1,0
"Córrego Baixo","CB",2023-08-24,"05:10:00",0,27.38,9.17,1,0
"Córrego Baixo","CB",2023-08-24,"05:20:00",0,27.38,9.12,1,0
"Córrego Baixo","CB",2023-08-24,"05:30:00",0,27.36,9.05,1,0
"Córrego Baixo","CB",2023-08-24,"05:40:00",0,27.34,9.02,1,0
"Córrego Baixo","CB",2023-08-24,"05:50:00",0,27.34,8.96,1,0
"Córrego Baixo","CB",2023-08-24,"06:00:00",0,27.32,8.9,1,0
"Córrego Baixo","CB",2023-08-24,"06:10:00",0,27.32,8.86,1,0
"Córrego Baixo","CB",2023-08-24,"06:20:00",0,27.3,8.79,1,0
"Córrego Baixo","CB",2023-08-24,"06:30:00",0,27.3,8.74,1,0
"Córrego Baixo","CB",2023-08-24,"06:40:00",0,27.28,8.69,1,0
"Córrego Baixo","CB",2023-08-24,"06:50:00",0,27.26,8.64,1,0
"Córrego Baixo","CB",2023-08-24,"07:00:00",0.075597667,27.24,8.54,1,0
"Córrego Baixo","CB",2023-08-24,"07:10:00",0.376542111,27.24,8.49,1,0
"Córrego Baixo","CB",2023-08-24,"07:20:00",0.752968445,27.22,8.4,1,0
"Córrego Baixo","CB",2023-08-24,"07:30:00",1.204806943,27.22,8.32,1,0
"Córrego Baixo","CB",2023-08-24,"07:40:00",1.656478515,27.2,8.25,1,0
"Córrego Baixo","CB",2023-08-24,"07:50:00",2.032511033,27.2,8.07,1,0
"Córrego Baixo","CB",2023-08-24,"08:00:00",2.258214712,27.18,7.97,1,0
"Córrego Baixo","CB",2023-08-24,"08:10:00",2.709496875,27.18,7.78,1,0
"Córrego Baixo","CB",2023-08-24,"08:20:00",3.160612112,27.18,7.74,1,0
"Córrego Baixo","CB",2023-08-24,"08:30:00",3.761606815,27.16,7.63,1,0
"Córrego Baixo","CB",2023-08-24,"08:40:00",4.062341806,27.16,7.55,1,0
"Córrego Baixo","CB",2023-08-24,"08:50:00",4.962706637,27.16,7.48,1,0
"Córrego Baixo","CB",2023-08-24,"09:00:00",5.713314248,27.16,7.42,1,0
"Córrego Baixo","CB",2023-08-24,"09:10:00",8.25996288,27.18,7.44,1,0
"Córrego Baixo","CB",2023-08-24,"09:20:00",6.537959355,27.18,7.44,1,0
"Córrego Baixo","CB",2023-08-24,"09:30:00",7.811434395,27.2,7.43,1,0
"Córrego Baixo","CB",2023-08-24,"09:40:00",9.008530222,27.2,7.36,1,0
"Córrego Baixo","CB",2023-08-24,"09:50:00",7.511627261,27.2,7.48,1,0
"Córrego Baixo","CB",2023-08-24,"10:00:00",9.382292595,27.22,7.5,1,0
"Córrego Baixo","CB",2023-08-24,"10:10:00",27.41389374,27.24,7.53,1,0
"Córrego Baixo","CB",2023-08-24,"10:20:00",22.69125414,27.26,7.55,1,0
"Córrego Baixo","CB",2023-08-24,"10:30:00",10.80195,27.28,7.67,1,0
"Córrego Baixo","CB",2023-08-24,"10:40:00",9.606633343,27.3,7.83,1,0
"Córrego Baixo","CB",2023-08-24,"10:50:00",9.307271518,27.32,7.91,1,0
"Córrego Baixo","CB",2023-08-24,"11:00:00",8.933485904,27.34,8.06,1,0
"Córrego Baixo","CB",2023-08-24,"11:10:00",9.606633343,27.38,8.17,1,0
"Córrego Baixo","CB",2023-08-24,"11:20:00",11.39916354,27.4,8.34,1,0
"Córrego Baixo","CB",2023-08-24,"11:30:00",9.23294048,27.44,8.42,1,0
"Córrego Baixo","CB",2023-08-24,"11:40:00",8.634652072,27.46,8.54,1,0
"Córrego Baixo","CB",2023-08-24,"11:50:00",9.382292595,27.5,8.64,1,0
"Córrego Baixo","CB",2023-08-24,"12:00:00",9.606633343,27.52,8.76,1,0
"Córrego Baixo","CB",2023-08-24,"12:10:00",9.008530222,27.56,8.88,1,0
"Córrego Baixo","CB",2023-08-24,"12:20:00",6.162620345,27.6,8.9,1,0
"Córrego Baixo","CB",2023-08-24,"12:30:00",65.6511724,27.62,9,1,0
"Córrego Baixo","CB",2023-08-24,"12:40:00",18.5439754,27.66,9.17,1,0
"Córrego Baixo","CB",2023-08-24,"12:50:00",10.80195,27.7,9.28,1,0
"Córrego Baixo","CB",2023-08-24,"13:00:00",8.933485904,27.74,9.46,1,0
"Córrego Baixo","CB",2023-08-24,"13:10:00",20.32315974,27.8,9.57,1,0
"Córrego Baixo","CB",2023-08-24,"13:20:00",4.662891545,27.86,9.74,1,0
"Córrego Baixo","CB",2023-08-24,"13:30:00",10.20443994,27.92,9.68,1,0
"Córrego Baixo","CB",2023-08-24,"13:40:00",5.638065334,27.98,9.51,1,0
"Córrego Baixo","CB",2023-08-24,"13:50:00",11.99608054,28.06,9.44,1,0
"Córrego Baixo","CB",2023-08-24,"14:00:00",11.39916354,28.14,9.34,1,0
"Córrego Baixo","CB",2023-08-24,"14:10:00",3.160612112,28.2,9.4,1,0
"Córrego Baixo","CB",2023-08-24,"14:20:00",12.59270102,28.26,9.6,1,0
"Córrego Baixo","CB",2023-08-24,"14:30:00",30.94358614,28.32,9.62,1,0
"Córrego Baixo","CB",2023-08-24,"14:40:00",4.13699072,28.36,9.68,1,0
"Córrego Baixo","CB",2023-08-24,"14:50:00",13.1897174,28.38,9.81,1,0
"Córrego Baixo","CB",2023-08-24,"15:00:00",7.661192312,28.42,9.95,1,0
"Córrego Baixo","CB",2023-08-24,"15:10:00",14.38147502,28.44,9.99,1,0
"Córrego Baixo","CB",2023-08-24,"15:20:00",37.97025554,28.46,10.09,1,0
"Córrego Baixo","CB",2023-08-24,"15:30:00",2.55932088,28.48,10.16,1,0
"Córrego Baixo","CB",2023-08-24,"15:40:00",2.784927142,28.48,10.22,1,0
"Córrego Baixo","CB",2023-08-24,"15:50:00",2.634061942,28.5,10.24,1,0
"Córrego Baixo","CB",2023-08-24,"16:00:00",1.05444579,28.54,10.1,1,0
"Córrego Baixo","CB",2023-08-24,"16:10:00",0.828519629,28.58,9.94,1,0
"Córrego Baixo","CB",2023-08-24,"16:20:00",0.678112208,28.64,9.82,1,0
"Córrego Baixo","CB",2023-08-24,"16:30:00",0.678112208,28.68,9.83,1,0
"Córrego Baixo","CB",2023-08-24,"16:40:00",1.129978355,28.72,9.92,1,0
"Córrego Baixo","CB",2023-08-24,"16:50:00",1.731973885,28.74,10.01,1,0
"Córrego Baixo","CB",2023-08-24,"17:00:00",2.258214712,28.74,10.08,1,0
"Córrego Baixo","CB",2023-08-24,"17:10:00",2.183450623,28.72,10.09,1,0
"Córrego Baixo","CB",2023-08-24,"17:20:00",1.882251704,28.7,10.1,1,0
"Córrego Baixo","CB",2023-08-24,"17:30:00",1.28033022,28.68,10.12,1,0
"Córrego Baixo","CB",2023-08-24,"17:40:00",1.204806943,28.66,10.16,1,0
"Córrego Baixo","CB",2023-08-24,"17:50:00",1.05444579,28.64,10.15,1,0
"Córrego Baixo","CB",2023-08-24,"18:00:00",0.678112208,28.62,10.15,1,0
"Córrego Baixo","CB",2023-08-24,"18:10:00",0.526986598,28.6,10.17,1,0
"Córrego Baixo","CB",2023-08-24,"18:20:00",0.301662848,28.58,10.12,1,0
"Córrego Baixo","CB",2023-08-24,"18:30:00",0.075597667,28.56,10.12,1,0
"Córrego Baixo","CB",2023-08-24,"18:40:00",0,28.56,10.19,1,0
"Córrego Baixo","CB",2023-08-24,"18:50:00",0,28.54,10.16,1,0
"Córrego Baixo","CB",2023-08-24,"19:00:00",0,28.54,10.19,1,0
"Córrego Baixo","CB",2023-08-24,"19:10:00",0,28.52,10.11,1,0
"Córrego Baixo","CB",2023-08-24,"19:20:00",0,28.5,10.16,1,0
"Córrego Baixo","CB",2023-08-24,"19:30:00",0,28.48,10.12,1,0
"Córrego Baixo","CB",2023-08-24,"19:40:00",0,28.46,10.19,1,0
"Córrego Baixo","CB",2023-08-24,"19:50:00",0,28.44,10.23,1,0
"Córrego Baixo","CB",2023-08-24,"20:00:00",0,28.42,10.33,1,0
"Córrego Baixo","CB",2023-08-24,"20:10:00",0,28.4,10.43,1,0
"Córrego Baixo","CB",2023-08-24,"20:20:00",0,28.36,10.45,1,0
"Córrego Baixo","CB",2023-08-24,"20:30:00",0,28.34,10.45,1,0
"Córrego Baixo","CB",2023-08-24,"20:40:00",0,28.3,10.42,1,0
"Córrego Baixo","CB",2023-08-24,"20:50:00",0,28.28,10.45,1,0
"Córrego Baixo","CB",2023-08-24,"21:00:00",0,28.24,10.5,1,0
"Córrego Baixo","CB",2023-08-24,"21:10:00",0,28.22,10.46,1,0
"Córrego Baixo","CB",2023-08-24,"21:20:00",0,28.18,10.46,1,0
"Córrego Baixo","CB",2023-08-24,"21:30:00",0,28.16,10.46,1,0
"Córrego Baixo","CB",2023-08-24,"21:40:00",0,28.14,10.5,1,0
"Córrego Baixo","CB",2023-08-24,"21:50:00",0,28.1,10.48,1,0
"Córrego Baixo","CB",2023-08-24,"22:00:00",0,28.08,10.45,1,0
"Córrego Baixo","CB",2023-08-24,"22:10:00",0,28.06,10.43,1,0
